sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,name,description,short_description,price,weight,status,visibility,tax_class_id,qty,is_in_stock,image,small_image,thumbnail
WH11-S-Green,,Default,simple,,Default Category,base,Eos V-Neck Hoodie-S-Green,"<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p>
<p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>",Eos V-Neck Hoodie-S-Green,54.0,1.0,1,4,2,100.0,1.0,,,
WH11-S-Orange,,Default,simple,,Default Category,base,Eos V-Neck Hoodie-S-Orange,"<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p>
<p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>",Eos V-Neck Hoodie-S-Orange,54.0,1.0,1,4,2,100.0,1.0,,,
WH11-M-Blue,,Default,simple,,Default Category,base,Eos V-Neck Hoodie-M-Blue,"<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p>
<p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>",Eos V-Neck Hoodie-M-Blue,54.0,1.0,1,4,2,100.0,1.0,,,
WH11-M-Green,,Default,simple,,Default Category,base,Eos V-Neck Hoodie-M-Green,"<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p>
<p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>",Eos V-Neck Hoodie-M-Green,54.0,1.0,1,4,2,100.0,1.0,,,
WH11-M-Orange,,Default,simple,,Default Category,base,Eos V-Neck Hoodie-M-Orange,"<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p>
<p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>",Eos V-Neck Hoodie-M-Orange,54.0,1.0,1,4,2,100.0,1.0,,,
WH11-L-Blue,,Default,simple,,Default Category,base,Eos V-Neck Hoodie-L-Blue,"<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p>
<p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>",Eos V-Neck Hoodie-L-Blue,54.0,1.0,1,4,2,100.0,1.0,,,
WH11-L-Green,,Default,simple,,Default Category,base,Eos V-Neck Hoodie-L-Green,"<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p>
<p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>",Eos V-Neck Hoodie-L-Green,54.0,1.0,1,4,2,100.0,1.0,,,
WH11-L-Orange,,Default,simple,,Default Category,base,Eos V-Neck Hoodie-L-Orange,"<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p>
<p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>",Eos V-Neck Hoodie-L-Orange,54.0,1.0,1,4,2,100.0,1.0,,,
WH11-XL-Blue,,Default,simple,,Default Category,base,Eos V-Neck Hoodie-XL-Blue,"<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p>
<p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>",Eos V-Neck Hoodie-XL-Blue,54.0,1.0,1,4,2,100.0,1.0,,,
WH11-XL-Green,,Default,simple,,Default Category,base,Eos V-Neck Hoodie-XL-Green,"<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p>
<p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>",Eos V-Neck Hoodie-XL-Green,54.0,1.0,1,4,2,100.0,1.0,,,
WH11-XL-Orange,,Default,simple,,Default Category,base,Eos V-Neck Hoodie-XL-Orange,"<p>Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.</p>
<p>Semi-fitted. <br />Long-Sleeve. <br />Machine wash/line dry.</p>",Eos V-Neck Hoodie-XL-Orange,54.0,1.0,1,4,2,100.0,1.0,,,
WH12-XS-Gray,,Default,simple,,Default Category,base,Circe Hooded Ice Fleece-XS-Gray,"<p>Keep shivers at bay with the Circe Hooded Ice Fleece. Ultra-thick, high-pile fleece traps your body heat and keeps cold outside. The drawstring hood and ribbed details add extra coziness and touches of classic style. Its relaxed fit is loose enough to layer comfortably over your shirt.</p>
<p>Full-zip front. <br />Three-panel hood. <br />Flatlock seams throughout. <br />Welt hand pockets. <br />Machine wash/dry.</p>",Circe Hooded Ice Fleece-XS-Gray,68.0,1.0,1,4,2,100.0,1.0,,,
WH12-XS-Green,,Default,simple,,Default Category,base,Circe Hooded Ice Fleece-XS-Green,"<p>Keep shivers at bay with the Circe Hooded Ice Fleece. Ultra-thick, high-pile fleece traps your body heat and keeps cold outside. The drawstring hood and ribbed details add extra coziness and touches of classic style. Its relaxed fit is loose enough to layer comfortably over your shirt.</p>
<p>Full-zip front. <br />Three-panel hood. <br />Flatlock seams throughout. <br />Welt hand pockets. <br />Machine wash/dry.</p>",Circe Hooded Ice Fleece-XS-Green,68.0,1.0,1,4,2,100.0,1.0,,,
WH12-XS-Purple,,Default,simple,,Default Category,base,Circe Hooded Ice Fleece-XS-Purple,"<p>Keep shivers at bay with the Circe Hooded Ice Fleece. Ultra-thick, high-pile fleece traps your body heat and keeps cold outside. The drawstring hood and ribbed details add extra coziness and touches of classic style. Its relaxed fit is loose enough to layer comfortably over your shirt.</p>
<p>Full-zip front. <br />Three-panel hood. <br />Flatlock seams throughout. <br />Welt hand pockets. <br />Machine wash/dry.</p>",Circe Hooded Ice Fleece-XS-Purple,68.0,1.0,1,4,2,100.0,1.0,,,
WH12-S-Gray,,Default,simple,,Default Category,base,Circe Hooded Ice Fleece-S-Gray,"<p>Keep shivers at bay with the Circe Hooded Ice Fleece. Ultra-thick, high-pile fleece traps your body heat and keeps cold outside. The drawstring hood and ribbed details add extra coziness and touches of classic style. Its relaxed fit is loose enough to layer comfortably over your shirt.</p>
<p>Full-zip front. <br />Three-panel hood. <br />Flatlock seams throughout. <br />Welt hand pockets. <br />Machine wash/dry.</p>",Circe Hooded Ice Fleece-S-Gray,68.0,1.0,1,4,2,100.0,1.0,,,
WH12-S-Green,,Default,simple,,Default Category,base,Circe Hooded Ice Fleece-S-Green,"<p>Keep shivers at bay with the Circe Hooded Ice Fleece. Ultra-thick, high-pile fleece traps your body heat and keeps cold outside. The drawstring hood and ribbed details add extra coziness and touches of classic style. Its relaxed fit is loose enough to layer comfortably over your shirt.</p>
<p>Full-zip front. <br />Three-panel hood. <br />Flatlock seams throughout. <br />Welt hand pockets. <br />Machine wash/dry.</p>",Circe Hooded Ice Fleece-S-Green,68.0,1.0,1,4,2,100.0,1.0,,,
WH12-S-Purple,,Default,simple,,Default Category,base,Circe Hooded Ice Fleece-S-Purple,"<p>Keep shivers at bay with the Circe Hooded Ice Fleece. Ultra-thick, high-pile fleece traps your body heat and keeps cold outside. The drawstring hood and ribbed details add extra coziness and touches of classic style. Its relaxed fit is loose enough to layer comfortably over your shirt.</p>
<p>Full-zip front. <br />Three-panel hood. <br />Flatlock seams throughout. <br />Welt hand pockets. <br />Machine wash/dry.</p>",Circe Hooded Ice Fleece-S-Purple,68.0,1.0,1,4,2,100.0,1.0,,,
WH12-M-Gray,,Default,simple,,Default Category,base,Circe Hooded Ice Fleece-M-Gray,"<p>Keep shivers at bay with the Circe Hooded Ice Fleece. Ultra-thick, high-pile fleece traps your body heat and keeps cold outside. The drawstring hood and ribbed details add extra coziness and touches of classic style. Its relaxed fit is loose enough to layer comfortably over your shirt.</p>
<p>Full-zip front. <br />Three-panel hood. <br />Flatlock seams throughout. <br />Welt hand pockets. <br />Machine wash/dry.</p>",Circe Hooded Ice Fleece-M-Gray,68.0,1.0,1,4,2,100.0,1.0,,,
WH12-M-Green,,Default,simple,,Default Category,base,Circe Hooded Ice Fleece-M-Green,"<p>Keep shivers at bay with the Circe Hooded Ice Fleece. Ultra-thick, high-pile fleece traps your body heat and keeps cold outside. The drawstring hood and ribbed details add extra coziness and touches of classic style. Its relaxed fit is loose enough to layer comfortably over your shirt.</p>
<p>Full-zip front. <br />Three-panel hood. <br />Flatlock seams throughout. <br />Welt hand pockets. <br />Machine wash/dry.</p>",Circe Hooded Ice Fleece-M-Green,68.0,1.0,1,4,2,100.0,1.0,,,
WH12-M-Purple,,Default,simple,,Default Category,base,Circe Hooded Ice Fleece-M-Purple,"<p>Keep shivers at bay with the Circe Hooded Ice Fleece. Ultra-thick, high-pile fleece traps your body heat and keeps cold outside. The drawstring hood and ribbed details add extra coziness and touches of classic style. Its relaxed fit is loose enough to layer comfortably over your shirt.</p>
<p>Full-zip front. <br />Three-panel hood. <br />Flatlock seams throughout. <br />Welt hand pockets. <br />Machine wash/dry.</p>",Circe Hooded Ice Fleece-M-Purple,68.0,1.0,1,4,2,100.0,1.0,,,
WH12-L-Gray,,Default,simple,,Default Category,base,Circe Hooded Ice Fleece-L-Gray,"<p>Keep shivers at bay with the Circe Hooded Ice Fleece. Ultra-thick, high-pile fleece traps your body heat and keeps cold outside. The drawstring hood and ribbed details add extra coziness and touches of classic style. Its relaxed fit is loose enough to layer comfortably over your shirt.</p>
<p>Full-zip front. <br />Three-panel hood. <br />Flatlock seams throughout. <br />Welt hand pockets. <br />Machine wash/dry.</p>",Circe Hooded Ice Fleece-L-Gray,68.0,1.0,1,4,2,100.0,1.0,,,
WH12-L-Green,,Default,simple,,Default Category,base,Circe Hooded Ice Fleece-L-Green,"<p>Keep shivers at bay with the Circe Hooded Ice Fleece. Ultra-thick, high-pile fleece traps your body heat and keeps cold outside. The drawstring hood and ribbed details add extra coziness and touches of classic style. Its relaxed fit is loose enough to layer comfortably over your shirt.</p>
<p>Full-zip front. <br />Three-panel hood. <br />Flatlock seams throughout. <br />Welt hand pockets. <br />Machine wash/dry.</p>",Circe Hooded Ice Fleece-L-Green,68.0,1.0,1,4,2,100.0,1.0,,,
WH12-L-Purple,,Default,simple,,Default Category,base,Circe Hooded Ice Fleece-L-Purple,"<p>Keep shivers at bay with the Circe Hooded Ice Fleece. Ultra-thick, high-pile fleece traps your body heat and keeps cold outside. The drawstring hood and ribbed details add extra coziness and touches of classic style. Its relaxed fit is loose enough to layer comfortably over your shirt.</p>
<p>Full-zip front. <br />Three-panel hood. <br />Flatlock seams throughout. <br />Welt hand pockets. <br />Machine wash/dry.</p>",Circe Hooded Ice Fleece-L-Purple,68.0,1.0,1,4,2,100.0,1.0,,,
WH12-XL-Gray,,Default,simple,,Default Category,base,Circe Hooded Ice Fleece-XL-Gray,"<p>Keep shivers at bay with the Circe Hooded Ice Fleece. Ultra-thick, high-pile fleece traps your body heat and keeps cold outside. The drawstring hood and ribbed details add extra coziness and touches of classic style. Its relaxed fit is loose enough to layer comfortably over your shirt.</p>
<p>Full-zip front. <br />Three-panel hood. <br />Flatlock seams throughout. <br />Welt hand pockets. <br />Machine wash/dry.</p>",Circe Hooded Ice Fleece-XL-Gray,68.0,1.0,1,4,2,100.0,1.0,,,
WH12-XL-Green,,Default,simple,,Default Category,base,Circe Hooded Ice Fleece-XL-Green,"<p>Keep shivers at bay with the Circe Hooded Ice Fleece. Ultra-thick, high-pile fleece traps your body heat and keeps cold outside. The drawstring hood and ribbed details add extra coziness and touches of classic style. Its relaxed fit is loose enough to layer comfortably over your shirt.</p>
<p>Full-zip front. <br />Three-panel hood. <br />Flatlock seams throughout. <br />Welt hand pockets. <br />Machine wash/dry.</p>",Circe Hooded Ice Fleece-XL-Green,68.0,1.0,1,4,2,100.0,1.0,,,
WH12-XL-Purple,,Default,simple,,Default Category,base,Circe Hooded Ice Fleece-XL-Purple,"<p>Keep shivers at bay with the Circe Hooded Ice Fleece. Ultra-thick, high-pile fleece traps your body heat and keeps cold outside. The drawstring hood and ribbed details add extra coziness and touches of classic style. Its relaxed fit is loose enough to layer comfortably over your shirt.</p>
<p>Full-zip front. <br />Three-panel hood. <br />Flatlock seams throughout. <br />Welt hand pockets. <br />Machine wash/dry.</p>",Circe Hooded Ice Fleece-XL-Purple,68.0,1.0,1,4,2,100.0,1.0,,,
WJ01-S-Blue,,Default,simple,,Default Category,base,Stellar Solar Jacket-S-Blue,"<p>Beat the heat and protect yourself from sunrays with the Stellar Solar Jacket. It's loaded with all the engineered features you need for an intense, safe outdoor workout: 100% UV protection, a breathable perforated construction, and advanced moisture-wicking technology.</p>
<p>&bull; Loose fit. <br />&bull; Reflectivity. <br />&bull; Flat seams. <br />&bull; Machine wash/dry.<br />&bull; Deep pink jacket with front panel rouching</p>",Stellar Solar Jacket-S-Blue,75.0,1.0,1,4,2,100.0,1.0,,,
WJ01-S-Red,,Default,simple,,Default Category,base,Stellar Solar Jacket-S-Red,"<p>Beat the heat and protect yourself from sunrays with the Stellar Solar Jacket. It's loaded with all the engineered features you need for an intense, safe outdoor workout: 100% UV protection, a breathable perforated construction, and advanced moisture-wicking technology.</p>
<p>&bull; Loose fit. <br />&bull; Reflectivity. <br />&bull; Flat seams. <br />&bull; Machine wash/dry.<br />&bull; Deep pink jacket with front panel rouching</p>",Stellar Solar Jacket-S-Red,75.0,1.0,1,4,2,100.0,1.0,,,
WJ01-S-Yellow,,Default,simple,,Default Category,base,Stellar Solar Jacket-S-Yellow,"<p>Beat the heat and protect yourself from sunrays with the Stellar Solar Jacket. It's loaded with all the engineered features you need for an intense, safe outdoor workout: 100% UV protection, a breathable perforated construction, and advanced moisture-wicking technology.</p>
<p>&bull; Loose fit. <br />&bull; Reflectivity. <br />&bull; Flat seams. <br />&bull; Machine wash/dry.<br />&bull; Deep pink jacket with front panel rouching</p>",Stellar Solar Jacket-S-Yellow,75.0,1.0,1,4,2,100.0,1.0,,,
WJ01-M-Blue,,Default,simple,,Default Category,base,Stellar Solar Jacket-M-Blue,"<p>Beat the heat and protect yourself from sunrays with the Stellar Solar Jacket. It's loaded with all the engineered features you need for an intense, safe outdoor workout: 100% UV protection, a breathable perforated construction, and advanced moisture-wicking technology.</p>
<p>&bull; Loose fit. <br />&bull; Reflectivity. <br />&bull; Flat seams. <br />&bull; Machine wash/dry.<br />&bull; Deep pink jacket with front panel rouching</p>",Stellar Solar Jacket-M-Blue,75.0,1.0,1,4,2,100.0,1.0,,,
WJ01-M-Red,,Default,simple,,Default Category,base,Stellar Solar Jacket-M-Red,"<p>Beat the heat and protect yourself from sunrays with the Stellar Solar Jacket. It's loaded with all the engineered features you need for an intense, safe outdoor workout: 100% UV protection, a breathable perforated construction, and advanced moisture-wicking technology.</p>
<p>&bull; Loose fit. <br />&bull; Reflectivity. <br />&bull; Flat seams. <br />&bull; Machine wash/dry.<br />&bull; Deep pink jacket with front panel rouching</p>",Stellar Solar Jacket-M-Red,75.0,1.0,1,4,2,100.0,1.0,,,
WJ01-M-Yellow,,Default,simple,,Default Category,base,Stellar Solar Jacket-M-Yellow,"<p>Beat the heat and protect yourself from sunrays with the Stellar Solar Jacket. It's loaded with all the engineered features you need for an intense, safe outdoor workout: 100% UV protection, a breathable perforated construction, and advanced moisture-wicking technology.</p>
<p>&bull; Loose fit. <br />&bull; Reflectivity. <br />&bull; Flat seams. <br />&bull; Machine wash/dry.<br />&bull; Deep pink jacket with front panel rouching</p>",Stellar Solar Jacket-M-Yellow,75.0,1.0,1,4,2,100.0,1.0,,,
WJ01-L-Blue,,Default,simple,,Default Category,base,Stellar Solar Jacket-L-Blue,"<p>Beat the heat and protect yourself from sunrays with the Stellar Solar Jacket. It's loaded with all the engineered features you need for an intense, safe outdoor workout: 100% UV protection, a breathable perforated construction, and advanced moisture-wicking technology.</p>
<p>&bull; Loose fit. <br />&bull; Reflectivity. <br />&bull; Flat seams. <br />&bull; Machine wash/dry.<br />&bull; Deep pink jacket with front panel rouching</p>",Stellar Solar Jacket-L-Blue,75.0,1.0,1,4,2,100.0,1.0,,,
